R, 5190, 7253, 34801, 16714.259766, 4571.867188
S, 5200, 12517, 16877, 16254.469727, 606.634888
R, 5200, 7373, 28197, 15702.820313, 5017.775879
S, 5210, 11101, 16976, 16148.280273, 932.791626
R, 5210, 8225, 36392, 16923.810547, 5428.708496
S, 5220, 12394, 16912, 16319.160156, 650.430481
R, 5220, 7263, 31198, 16109.150391, 4934.230957
S, 5230, 12504, 17032, 16215.580078, 812.336609
R, 5230, 7545, 31488, 17096.289063, 5341.347168
S, 5240, 12464, 17049, 16271.179688, 876.123047
R, 5240, 7117, 33573, 15748.660156, 5094.030273
S, 5250, 12532, 17175, 16383.740234, 634.703003
R, 5250, 7851, 35626, 17248.960938, 5048.548340
S, 5260, 11789, 17139, 16311.419922, 964.976746
R, 5260, 7315, 33639, 16274.429688, 5124.378906
S, 5270, 12481, 17187, 16435.039063, 589.795715
R, 5270, 7355, 30573, 15906.849609, 5417.438965
S, 5280, 12710, 17116, 16543.220703, 560.764465
R, 5280, 7998, 40354, 17132.099609, 5148.952148
S, 5290, 12558, 17168, 16511.560547, 726.184753
R, 5290, 7764, 28987, 16424.509766, 4795.683594
S, 5300, 12737, 17145, 16567.080078, 535.478943
R, 5300, 8023, 33901, 16116.259766, 5059.691406
S, 5310, 12474, 17313, 16501.730469, 826.130432
R, 5310, 7468, 34706, 16397.759766, 5118.546875
S, 5320, 12696, 17207, 16603.460938, 654.263611
R, 5320, 8366, 31077, 16328.330078, 4772.227051
S, 5330, 12572, 17204, 16545.769531, 861.351624
R, 5330, 8470, 29879, 16791.810547, 4618.736816
S, 5340, 14762, 17199, 16665.640625, 470.002716
R, 5340, 7993, 33813, 16673.230469, 4421.018066
S, 5350, 12818, 17487, 16768.230469, 534.070190
R, 5350, 6904, 36922, 17435.470703, 6243.407715
S, 5360, 12855, 17365, 16749.080078, 555.521851
R, 5360, 7759, 33529, 16691.119141, 5186.460449
S, 5370, 12927, 17427, 16784.710938, 535.916748
R, 5370, 7819, 39406, 16656.689453, 5239.103027
S, 5380, 12132, 17610, 16708.970703, 856.501038
R, 5380, 7694, 28485, 15571.919922, 4511.549316
S, 5390, 12817, 17433, 16776.939453, 695.216919
R, 5390, 7581, 38732, 16450.330078, 5130.986816
S, 5400, 12638, 17480, 16731.150391, 858.071472
R, 5400, 7637, 29750, 17052.419922, 5023.241699
S, 5410, 13073, 17546, 16966.500000, 493.855988
R, 5410, 7172, 39632, 17556.730469, 5867.475098
S, 5420, 12781, 17691, 16890.460938, 698.210083
R, 5420, 7203, 32135, 16801.330078, 5336.465820
S, 5430, 15637, 17572, 17057.000000, 377.485107
R, 5430, 8138, 28677, 17345.699219, 4920.702148
S, 5440, 12884, 17640, 16994.419922, 683.493591
R, 5440, 7984, 32766, 17155.039063, 5255.551758
S, 5450, 15051, 17730, 17137.910156, 421.999390
R, 5450, 8125, 34083, 17255.369141, 5179.869629
S, 5460, 12923, 17674, 16875.849609, 964.989075
R, 5460, 7811, 32386, 17491.710938, 5015.226563
S, 5470, 12918, 17809, 17092.619141, 769.105286
R, 5470, 7802, 31342, 16536.919922, 5239.646484
S, 5480, 12297, 17706, 17054.089844, 846.737061
R, 5480, 7345, 29370, 16896.630859, 4747.525879
S, 5490, 11689, 17965, 17087.310547, 829.000793
R, 5490, 8370, 31874, 16374.639648, 4829.884277
S, 5500, 12904, 17902, 17109.529297, 735.047791
R, 5500, 8052, 35068, 16381.860352, 5174.438477
S, 5510, 13080, 17745, 17129.039063, 807.041992
R, 5510, 7924, 36320, 17241.929688, 5850.884766
S, 5520, 13200, 17936, 17238.070313, 660.330139
R, 5520, 7389, 33881, 16984.720703, 5707.544434
S, 5530, 13133, 17871, 17267.490234, 678.743713
R, 5530, 7379, 42468, 17060.939453, 5655.280762
S, 5540, 13149, 17994, 17257.019531, 796.741455
R, 5540, 7809, 43641, 16935.949219, 5396.341797
S, 5550, 13052, 18041, 17337.000000, 585.107666
R, 5550, 7505, 31247, 17562.669922, 5314.552246
S, 5560, 13078, 18115, 17380.349609, 752.143250
R, 5560, 8391, 33805, 17617.359375, 5144.868652
S, 5570, 13102, 17967, 17356.230469, 697.274658
R, 5570, 8066, 30831, 17614.490234, 5477.080078
S, 5580, 13365, 18153, 17345.820313, 754.266296
R, 5580, 7138, 30946, 16287.610352, 4833.704102
S, 5590, 13241, 18044, 17458.449219, 616.797302
R, 5590, 7967, 35752, 16025.650391, 4527.279297
S, 5600, 13492, 18132, 17589.689453, 554.322083
R, 5600, 7943, 30185, 16356.259766, 4918.832031
S, 5610, 13204, 18187, 17441.179688, 977.066589
R, 5610, 7717, 32771, 16755.330078, 5021.423340
S, 5620, 16165, 18263, 17663.060547, 320.506042
R, 5620, 8327, 30566, 16544.259766, 4299.765137
S, 5630, 13436, 18141, 17574.509766, 607.630249
R, 5630, 8210, 40851, 17876.900391, 5876.446777
S, 5640, 13209, 18438, 17597.310547, 793.012939
R, 5640, 7363, 37893, 17632.939453, 6308.297363
S, 5650, 13153, 18336, 17631.550781, 720.067383
R, 5650, 8805, 37436, 17832.199219, 5597.931152
S, 5660, 11946, 18408, 17568.119141, 1060.598877
R, 5660, 8946, 34972, 17650.019531, 5627.826172
S, 5670, 13618, 18372, 17734.609375, 700.455811
R, 5670, 8626, 32705, 17198.529297, 5238.097168
S, 5680, 11924, 18420, 17739.509766, 718.220886
R, 5680, 7282, 32668, 17071.349609, 5003.675293
S, 5690, 13625, 18460, 17670.560547, 782.586731
R, 5690, 9379, 30977, 17295.929688, 4604.988770
S, 5700, 13523, 18471, 17830.070313, 706.326172
R, 5700, 7408, 38222, 18264.480469, 6539.562012
S, 5710, 13681, 18475, 17869.480469, 683.640076
R, 5710, 7561, 35212, 17601.609375, 5635.551758
S, 5720, 16364, 18644, 17951.060547, 356.607971
R, 5720, 8267, 37883, 18450.109375, 6076.319336
S, 5730, 16077, 18570, 17972.140625, 441.616760
R, 5730, 8163, 41421, 17610.859375, 5626.562500
S, 5740, 13365, 18604, 18033.710938, 563.891663
R, 5740, 7265, 31305, 18239.279297, 5312.543945
S, 5750, 13677, 18669, 17973.570313, 713.584045
R, 5750, 7852, 44606, 18554.179688, 6319.560547
S, 5760, 13627, 18678, 17901.529297, 924.588989
R, 5760, 8690, 35276, 17776.179688, 5640.911621
S, 5770, 13541, 18872, 17983.810547, 863.721130
R, 5770, 8410, 30453, 17252.640625, 4520.976074
S, 5780, 14109, 18798, 18072.429688, 626.780029
R, 5780, 5779, 40655, 17851.679688, 5663.841309
S, 5790, 13191, 18936, 18090.849609, 742.628052
R, 5790, 7602, 38792, 18569.679688, 5363.072754
S, 5800, 16125, 18794, 18111.789063, 508.952789
R, 5800, 8638, 39471, 18138.519531, 5787.697266
S, 5810, 13734, 18797, 18133.419922, 769.941528
R, 5810, 8247, 34464, 17619.189453, 5272.880371
S, 5820, 14041, 18919, 18161.210938, 718.632935
R, 5820, 7939, 29768, 17067.160156, 5114.867188
S, 5830, 13646, 18882, 18295.189453, 582.404419
R, 5830, 8303, 30135, 18272.759766, 4698.698730
S, 5840, 14031, 19021, 18317.900391, 583.175171
R, 5840, 8212, 38635, 18415.550781, 5891.281738
S, 5850, 13965, 18950, 18281.710938, 614.495911
R, 5850, 8384, 34953, 17902.140625, 5260.468750
S, 5860, 14106, 19016, 18374.630859, 592.010803
R, 5860, 9256, 32333, 17805.679688, 4927.750977
S, 5870, 13950, 18947, 18311.410156, 728.111328
R, 5870, 8414, 35078, 18334.789063, 5958.167969
S, 5880, 14172, 19019, 18391.849609, 715.606018
R, 5880, 8833, 38213, 18177.550781, 6089.117676
S, 5890, 14158, 19121, 18439.970703, 706.150452
R, 5890, 9608, 41824, 19675.779297, 6097.697754
S, 5900, 13956, 19112, 18385.560547, 765.074768
R, 5900, 8522, 34277, 18021.080078, 4975.877930
S, 5910, 14157, 19230, 18441.089844, 750.507385
R, 5910, 9296, 34608, 18709.130859, 5945.878906
S, 5920, 14084, 19265, 18517.929688, 757.094482
R, 5920, 9111, 34568, 19017.990234, 5299.951660
S, 5930, 16499, 19199, 18613.890625, 474.505859
R, 5930, 8702, 35221, 18432.990234, 4855.724121
S, 5940, 14213, 19246, 18482.380859, 876.519104
R, 5940, 9254, 42647, 18965.250000, 5613.879395
S, 5950, 14079, 19332, 18522.689453, 789.424744
R, 5950, 8006, 32465, 18321.630859, 5663.896973
S, 5960, 14281, 19459, 18655.730469, 649.609619
R, 5960, 7746, 40838, 19583.570313, 6111.785156
S, 5970, 13528, 19311, 18610.099609, 813.486633
R, 5970, 9345, 31885, 18487.609375, 5077.033203
S, 5980, 14160, 19495, 18589.720703, 913.794373
R, 5980, 8284, 34663, 18662.859375, 5481.414551
S, 5990, 16715, 19341, 18761.439453, 486.988342
R, 5990, 7730, 35824, 18293.000000, 5311.322754
S, 6000, 17008, 19581, 18880.349609, 420.455261
R, 6000, 9011, 37229, 18330.580078, 5759.439941
S, 6010, 12301, 19559, 18754.339844, 897.900330
R, 6010, 8531, 38826, 19085.089844, 5984.776855
S, 6020, 14097, 19569, 18810.619141, 858.239807
R, 6020, 8563, 40555, 19205.259766, 6351.937988
S, 6030, 14447, 19487, 18818.189453, 775.898010
R, 6030, 9166, 36733, 18726.960938, 5753.671875
S, 6040, 14586, 19599, 18853.269531, 668.146667
R, 6040, 8898, 34318, 18453.320313, 5697.123047
S, 6050, 14348, 19588, 18880.810547, 982.348755
R, 6050, 8971, 35412, 19562.810547, 5333.351074
S, 6060, 14482, 19721, 18978.779297, 696.884766
R, 6060, 7891, 36356, 19116.330078, 5413.468262
S, 6070, 12798, 19779, 19062.500000, 741.094971
R, 6070, 8381, 41133, 19275.570313, 6583.913086
S, 6080, 13662, 19742, 19062.779297, 645.660522
R, 6080, 8363, 38868, 19573.859375, 5860.304199
S, 6090, 14832, 19849, 19035.289063, 659.607666
R, 6090, 9746, 38105, 20034.669922, 5971.146484
S, 6100, 14599, 19811, 19132.630859, 573.860962
R, 6100, 7763, 37365, 19144.759766, 6507.516602
S, 6110, 13335, 19817, 19097.240234, 822.031311
R, 6110, 8840, 31431, 18887.960938, 5299.376953
S, 6120, 14482, 19830, 19003.630859, 984.259216
R, 6120, 6119, 34370, 19142.849609, 4836.135254
S, 6130, 13989, 19859, 19085.470703, 1000.036011
R, 6130, 8026, 38412, 18600.740234, 6157.852539
S, 6140, 14255, 20027, 19099.369141, 1017.283875
R, 6140, 9029, 37479, 19525.359375, 6207.130371
S, 6150, 17020, 19974, 19249.830078, 535.113037
R, 6150, 8015, 32060, 17927.689453, 5616.934082
S, 6160, 14745, 20014, 19265.419922, 777.366882
R, 6160, 8998, 37066, 19185.849609, 5790.047363
S, 6170, 17572, 19877, 19415.939453, 383.310791
R, 6170, 9104, 38798, 19682.119141, 6027.062500
S, 6180, 14847, 20055, 19439.599609, 583.025757
R, 6180, 8934, 39803, 19338.380859, 6411.181641
S, 6190, 17815, 20066, 19465.859375, 352.724823
R, 6190, 10424, 36150, 20448.410156, 5819.577637
S, 6200, 14515, 20082, 19368.490234, 906.148987
R, 6200, 9971, 34766, 18648.210938, 5651.271484
S, 6210, 14912, 20160, 19512.689453, 637.474976
R, 6210, 8741, 35198, 18482.449219, 4839.156738
S, 6220, 17656, 20045, 19514.130859, 430.897675
R, 6220, 9074, 39679, 20871.779297, 6790.138672
S, 6230, 14635, 20194, 19449.570313, 880.330994
R, 6230, 8467, 34520, 20126.759766, 5945.937988
S, 6240, 14870, 20361, 19487.980469, 772.586060
R, 6240, 8418, 32984, 19258.859375, 5317.089355
S, 6250, 15013, 20323, 19619.650391, 652.115417
R, 6250, 8819, 37795, 20266.130859, 5647.470703
S, 6260, 15211, 20325, 19660.019531, 565.812744
R, 6260, 8198, 35235, 19448.529297, 5754.852051
S, 6270, 14924, 20393, 19640.269531, 846.284058
R, 6270, 9251, 37481, 19475.750000, 6146.129395
S, 6280, 14965, 20246, 19706.230469, 569.463501
R, 6280, 9903, 35085, 19843.800781, 5839.111328
S, 6290, 17929, 20586, 19749.349609, 462.884430
R, 6290, 8735, 37951, 19371.660156, 6010.292480
S, 6300, 15033, 20504, 19731.070313, 789.693787
R, 6300, 8673, 38137, 21089.849609, 6297.578125
S, 6310, 17852, 20537, 19896.919922, 414.537842
R, 6310, 9820, 35092, 19327.039063, 5430.735352
S, 6320, 14779, 20438, 19692.500000, 971.005554
R, 6320, 9204, 39005, 19635.310547, 5872.538574
S, 6330, 14880, 20645, 19849.869141, 784.718506
R, 6330, 10257, 34080, 20172.050781, 5291.464844
S, 6340, 13148, 20690, 19828.669922, 834.750916
R, 6340, 9820, 34753, 19884.849609, 5380.975586
S, 6350, 17136, 20605, 19917.019531, 573.226807
R, 6350, 9958, 36410, 19103.779297, 6478.899902
S, 6360, 15109, 20762, 19960.779297, 788.473145
R, 6360, 8603, 40067, 20201.740234, 7214.688965
S, 6370, 15299, 20669, 20046.900391, 616.928467
R, 6370, 9505, 34834, 19345.710938, 5516.385254
S, 6380, 15319, 20894, 19930.009766, 882.083191
R, 6380, 8918, 39424, 18549.750000, 5744.400391
S, 6390, 15029, 20770, 20078.179688, 630.209839
R, 6390, 9974, 39703, 20558.210938, 6343.492676
S, 6400, 14377, 20680, 20120.910156, 671.867920
R, 6400, 10209, 36182, 19790.300781, 5770.307129
S, 6410, 15322, 20940, 20015.009766, 964.203369
R, 6410, 8545, 33320, 20081.179688, 6030.831543
S, 6420, 15272, 20688, 20116.560547, 887.815186
R, 6420, 10680, 41752, 20416.519531, 6500.358398
S, 6430, 15500, 20875, 20166.750000, 678.175842
R, 6430, 9720, 36248, 19471.490234, 5744.190430
S, 6440, 14663, 20964, 20117.429688, 879.544617
R, 6440, 8946, 43443, 20724.609375, 6962.602051
S, 6450, 18355, 20970, 20306.759766, 393.816986
R, 6450, 10155, 39940, 20848.519531, 6814.295898
S, 6460, 15614, 20965, 20237.970703, 789.266663
R, 6460, 9096, 39095, 21088.500000, 6262.030273
S, 6470, 15431, 21184, 20234.339844, 946.523682
R, 6470, 9222, 43655, 19828.970703, 6612.757324
S, 6480, 18575, 21171, 20400.640625, 415.429993
R, 6480, 9315, 32652, 19604.289063, 5323.726074
S, 6490, 15404, 21015, 20250.890625, 934.728271
R, 6490, 8863, 44206, 19478.830078, 6650.147461
S, 6500, 15232, 21115, 20247.429688, 901.176453
R, 6500, 9495, 40488, 19827.039063, 5933.959961
S, 6510, 15445, 21031, 20321.490234, 924.862488
R, 6510, 8776, 33841, 20243.320313, 5355.118652
S, 6520, 15358, 21104, 20402.179688, 737.991882
R, 6520, 10401, 43524, 20334.810547, 6726.156250
S, 6530, 15011, 21236, 20264.179688, 1194.633667
R, 6530, 9552, 43601, 20137.640625, 5794.546875
S, 6540, 18307, 21159, 20525.359375, 552.194275
R, 6540, 9404, 37511, 20140.220703, 6299.157227
S, 6550, 15665, 21308, 20573.169922, 804.531738
R, 6550, 10046, 35140, 20079.830078, 6292.144531
S, 6560, 15827, 21222, 20549.880859, 682.885559
R, 6560, 8768, 41294, 19736.210938, 6081.581055
S, 6570, 15718, 21288, 20587.509766, 747.567810
R, 6570, 9452, 42891, 20703.119141, 6515.865723
S, 6580, 19340, 21265, 20775.029297, 360.418793
R, 6580, 10122, 35775, 20317.810547, 5338.195801
S, 6590, 15795, 21600, 20665.060547, 775.758057
R, 6590, 10331, 43198, 20632.990234, 5874.541992
S, 6600, 15580, 21528, 20645.150391, 917.425415
R, 6600, 10091, 41637, 20824.720703, 5711.579590
S, 6610, 18664, 21452, 20776.119141, 518.869385
R, 6610, 8681, 41891, 20785.380859, 6737.116699
S, 6620, 15687, 21504, 20720.289063, 825.700439
R, 6620, 9912, 41898, 20656.939453, 6316.358887
S, 6630, 15945, 21541, 20789.660156, 742.718384
R, 6630, 10611, 42288, 21012.710938, 6363.872559
S, 6640, 18708, 21447, 20841.140625, 540.615784
R, 6640, 9279, 41609, 20800.220703, 6841.817383
S, 6650, 19507, 21550, 20984.939453, 322.881012
R, 6650, 8624, 41100, 19617.650391, 6656.059082
S, 6660, 15931, 21663, 20836.619141, 751.003845
R, 6660, 9831, 42173, 21957.929688, 7411.475098
S, 6670, 16102, 21607, 20950.460938, 659.559326
R, 6670, 8560, 35058, 20438.539063, 5941.612793
S, 6680, 15906, 21671, 20959.689453, 779.431885
R, 6680, 9434, 37174, 20543.339844, 6062.046387
S, 6690, 16045, 21661, 20985.330078, 668.743225
R, 6690, 9283, 37319, 20110.589844, 6039.527344
S, 6700, 16144, 21686, 20904.349609, 988.756470
R, 6700, 8729, 36772, 20253.580078, 6296.130859
S, 6710, 18610, 21857, 21071.800781, 562.860413
R, 6710, 10397, 37245, 19774.960938, 6419.207031
S, 6720, 16013, 21769, 21026.150391, 872.481384
R, 6720, 9689, 36683, 20630.109375, 5906.015625
S, 6730, 15607, 21749, 21003.539063, 1063.918579
R, 6730, 9885, 45374, 20639.730469, 6308.550781
S, 6740, 19528, 21988, 21290.160156, 411.155121
R, 6740, 10213, 38147, 21709.929688, 6163.313965
S, 6750, 15291, 21897, 21236.730469, 726.216919
R, 6750, 8804, 45045, 20697.439453, 7268.745117
S, 6760, 16417, 21839, 21222.839844, 633.893494
R, 6760, 6759, 41350, 21642.449219, 6862.188965
S, 6770, 18359, 21915, 21286.650391, 578.096130
R, 6770, 9347, 40521, 21126.509766, 6545.419922
S, 6780, 16200, 22024, 21163.960938, 897.501770
R, 6780, 9588, 37876, 20205.119141, 6089.606445
S, 6790, 16144, 21891, 21138.050781, 1081.388550
R, 6790, 8523, 37699, 20026.519531, 6674.480469
S, 6800, 19101, 22100, 21354.119141, 559.138367
R, 6800, 9841, 48169, 22173.640625, 7881.294922
S, 6810, 19056, 22119, 21519.369141, 374.186829
R, 6810, 10768, 40301, 21464.279297, 6318.362793
S, 6820, 15368, 21970, 21291.189453, 881.491760
R, 6820, 10036, 44329, 20815.160156, 7037.946777
S, 6830, 16231, 22133, 21204.619141, 1071.745850
R, 6830, 8767, 43885, 21262.669922, 6330.382813
S, 6840, 16476, 22148, 21476.779297, 824.998779
R, 6840, 9716, 44542, 22101.060547, 6327.895508
S, 6850, 16247, 22159, 21426.080078, 821.659607
R, 6850, 10857, 46180, 21775.990234, 6797.084961
S, 6860, 16490, 22170, 21442.240234, 873.721741
R, 6860, 9015, 57906, 20630.339844, 7282.289063
S, 6870, 16173, 22421, 21450.570313, 1019.117859
R, 6870, 9280, 39955, 21653.869141, 6695.968750
S, 6880, 16481, 22330, 21655.140625, 638.877563
R, 6880, 9031, 40704, 20464.230469, 6393.136719
S, 6890, 16522, 22407, 21576.330078, 965.631592
R, 6890, 10250, 42113, 21594.080078, 6177.636719
S, 6900, 19485, 22494, 21644.890625, 565.280334
R, 6900, 9565, 39033, 20999.300781, 6156.548828
S, 6910, 19703, 22419, 21791.849609, 396.739960
R, 6910, 11038, 45236, 21496.269531, 5496.721680
S, 6920, 16596, 22722, 21770.410156, 676.574951
R, 6920, 10074, 37396, 21855.160156, 6245.257324
S, 6930, 19648, 22510, 21805.240234, 448.867828
R, 6930, 11607, 43065, 23157.929688, 7569.071289
S, 6940, 16659, 22571, 21853.199219, 648.928284
R, 6940, 10169, 43995, 21565.470703, 7102.027344
S, 6950, 16479, 22583, 21663.349609, 916.787720
R, 6950, 9111, 41461, 21620.589844, 6477.338867
S, 6960, 20166, 22646, 21944.310547, 425.735382
R, 6960, 8965, 36353, 20857.990234, 6140.646484
S, 6970, 16659, 22511, 21846.519531, 821.462341
R, 6970, 11572, 50017, 22398.289063, 7375.056641
S, 6980, 16631, 22531, 21930.460938, 838.266724
R, 6980, 10249, 41788, 22911.400391, 6727.359375
S, 6990, 16743, 22664, 21852.130859, 862.160583
R, 6990, 10126, 38263, 21384.890625, 6421.836914
S, 7000, 16689, 22663, 21946.800781, 719.677307
R, 7000, 10105, 39301, 21763.429688, 6747.878418
S, 7010, 17000, 22667, 21947.380859, 824.752930
R, 7010, 9554, 46110, 21601.140625, 6322.655273
S, 7020, 16748, 23002, 22042.519531, 892.961792
R, 7020, 9765, 45125, 22729.029297, 7126.652832
S, 7030, 15927, 22790, 22080.890625, 819.949524
R, 7030, 9765, 47125, 21796.250000, 7279.307617
S, 7040, 16280, 22972, 22160.839844, 731.131592
R, 7040, 11445, 40646, 22583.529297, 5961.284180
S, 7050, 19931, 22859, 22165.859375, 512.021667
R, 7050, 9937, 38906, 20636.019531, 6343.393066
S, 7060, 19931, 23023, 22181.519531, 484.610443
R, 7060, 9239, 45234, 21442.369141, 7187.685547
S, 7070, 19722, 22991, 22252.980469, 463.685516
R, 7070, 10550, 45286, 22662.310547, 6780.468262
S, 7080, 16926, 22980, 22250.099609, 860.982788
R, 7080, 9969, 43412, 22181.230469, 6744.554688
S, 7090, 19776, 22970, 22293.759766, 498.529358
R, 7090, 10661, 39481, 22908.669922, 6417.980469
S, 7100, 19957, 23239, 22320.140625, 556.785828
R, 7100, 10821, 48805, 22715.179688, 7653.119629
S, 7110, 20566, 23005, 22408.320313, 436.473114
R, 7110, 9918, 39808, 23295.009766, 7206.276855
S, 7120, 17286, 23080, 22354.730469, 688.402283
R, 7120, 10592, 46042, 23164.039063, 7954.069824
S, 7130, 15182, 23091, 22338.580078, 1012.845520
R, 7130, 10138, 41433, 22157.480469, 7427.950195
S, 7140, 19359, 23075, 22433.820313, 600.235107
R, 7140, 9500, 55480, 22623.460938, 6605.104004
S, 7150, 16734, 23098, 22456.769531, 724.473755
R, 7150, 9355, 41444, 21115.919922, 6568.436523
S, 7160, 17337, 23206, 22548.769531, 659.333496
R, 7160, 11080, 43470, 22354.509766, 6025.414551
S, 7170, 21493, 23194, 22612.259766, 380.331818
R, 7170, 9685, 44321, 22684.039063, 7449.924805
S, 7180, 19274, 23365, 22579.740234, 608.186584
R, 7180, 9570, 41688, 22691.730469, 6540.614746
S, 7190, 17129, 23350, 22531.710938, 910.394531
R, 7190, 11572, 42815, 23262.769531, 7049.455078
S, 7200, 15156, 23412, 22442.369141, 1269.243652
R, 7200, 9850, 45997, 22200.810547, 6828.789063
S, 7210, 17242, 23542, 22564.509766, 1078.274048
R, 7210, 9499, 50921, 22562.019531, 7475.066406
S, 7220, 17332, 23406, 22648.269531, 711.538635
R, 7220, 10464, 42339, 21390.859375, 6911.356445
S, 7230, 16358, 23487, 22683.039063, 930.493896
R, 7230, 11459, 36630, 22249.189453, 6131.302246
S, 7240, 17317, 23560, 22640.400391, 885.409607
R, 7240, 9704, 39226, 22206.650391, 6593.619141
S, 7250, 16442, 23431, 22600.699219, 1069.748901
R, 7250, 9546, 47217, 24248.169922, 7615.576660
S, 7260, 17007, 23607, 22754.099609, 721.115112
R, 7260, 9193, 41005, 23364.880859, 7167.886719
S, 7270, 17642, 23428, 22861.359375, 650.470215
R, 7270, 9741, 46425, 21815.080078, 7323.523438
S, 7280, 17422, 23602, 22852.500000, 899.054932
R, 7280, 9698, 43577, 22251.470703, 6681.335449
S, 7290, 17399, 23753, 22915.109375, 758.336548
R, 7290, 13093, 41440, 22456.490234, 6269.126953
S, 7300, 17544, 23662, 22759.730469, 945.040222
R, 7300, 11372, 46807, 23343.589844, 7042.273438
S, 7310, 17577, 23646, 22801.660156, 1080.506470
R, 7310, 10900, 40376, 23717.099609, 6994.355469
S, 7320, 20963, 23838, 22960.349609, 580.132568
R, 7320, 11396, 45198, 22536.900391, 6823.530762
S, 7330, 20549, 23796, 23032.169922, 528.436096
R, 7330, 7329, 42932, 22791.480469, 6992.412109
S, 7340, 17602, 23792, 22961.189453, 964.009827
R, 7340, 10868, 44935, 23865.470703, 7338.914063
S, 7350, 17657, 23840, 23119.160156, 860.391602
R, 7350, 9904, 46602, 23597.439453, 8013.002441
S, 7360, 17629, 23918, 23101.480469, 944.542297
R, 7360, 11909, 40384, 24094.919922, 6353.573242
S, 7370, 17739, 23951, 23062.810547, 904.805908
R, 7370, 10070, 38978, 22719.800781, 6440.901367
S, 7380, 16625, 23975, 23173.429688, 862.014221
R, 7380, 11827, 40770, 23495.050781, 6751.004395
S, 7390, 17366, 23923, 23252.740234, 738.295044
R, 7390, 11030, 39278, 21783.679688, 6078.221191
S, 7400, 20245, 24050, 23256.179688, 584.022583
R, 7400, 12369, 45654, 22516.220703, 6518.401855
S, 7410, 20427, 23979, 23390.619141, 436.816010
R, 7410, 9831, 42152, 24324.009766, 6507.272461
S, 7420, 21230, 24035, 23419.259766, 365.775940
R, 7420, 9893, 66136, 23437.259766, 8015.601074
S, 7430, 16894, 24223, 23372.029297, 772.791382
R, 7430, 10981, 42543, 21509.580078, 6398.080566
S, 7440, 19856, 24164, 23403.140625, 616.636780
R, 7440, 11138, 41939, 22531.009766, 6208.319336
S, 7450, 17914, 24206, 23350.460938, 902.054321
R, 7450, 11999, 38120, 23800.789063, 6533.953613
S, 7460, 18037, 24139, 23512.699219, 709.534668
R, 7460, 12039, 42780, 23781.009766, 6203.861328
S, 7470, 21673, 24235, 23542.220703, 406.118652
R, 7470, 12287, 45237, 24498.070313, 7201.417969
S, 7480, 17895, 24259, 23486.240234, 794.526062
R, 7480, 11050, 46875, 23113.199219, 7951.174316
S, 7490, 18066, 24226, 23388.240234, 892.857605
R, 7490, 10645, 47860, 22986.259766, 6877.538574
S, 7500, 18052, 24442, 23500.179688, 984.155823
R, 7500, 11280, 45739, 23922.080078, 7603.010254
S, 7510, 18050, 24400, 23435.089844, 1025.633423
R, 7510, 10901, 49652, 24531.910156, 7570.801270
S, 7520, 17773, 24338, 23551.279297, 930.941162
R, 7520, 10100, 46386, 22749.699219, 7097.090332
S, 7530, 18018, 24442, 23658.550781, 709.038025
R, 7530, 9645, 43294, 22092.210938, 6795.667480
S, 7540, 18224, 24520, 23677.980469, 791.409424
R, 7540, 11830, 42937, 23402.339844, 6302.110840
S, 7550, 21833, 24622, 23808.150391, 497.102570
R, 7550, 10689, 40497, 23979.730469, 7102.570801
S, 7560, 18376, 24538, 23729.980469, 808.175049
R, 7560, 10138, 44086, 23456.410156, 7829.917480
S, 7570, 16049, 24824, 23725.429688, 1106.368042
R, 7570, 10323, 45769, 23079.259766, 6751.923828
S, 7580, 17982, 24893, 23787.259766, 989.125305
R, 7580, 9975, 38207, 22925.779297, 6444.267090
S, 7590, 22064, 24765, 23990.039063, 380.748962
R, 7590, 10174, 44195, 23522.060547, 6781.124023
S, 7600, 22594, 24621, 24020.070313, 388.800964
R, 7600, 10286, 54184, 23632.599609, 8954.609375
S, 7610, 17957, 24684, 23847.279297, 859.733765
R, 7610, 11351, 43620, 24963.630859, 7165.436035
S, 7620, 18284, 24803, 23863.800781, 987.945496
R, 7620, 10504, 40917, 23839.279297, 7382.239746
S, 7630, 18552, 24863, 23908.539063, 912.911743
R, 7630, 10256, 46561, 23318.490234, 6719.267578
S, 7640, 18222, 24837, 23900.480469, 1038.025757
R, 7640, 10734, 48673, 23138.720703, 6607.660156
S, 7650, 21395, 24904, 24099.669922, 569.818970
R, 7650, 11820, 51267, 24412.970703, 7967.968750
S, 7660, 17316, 25005, 24013.150391, 1028.443604
R, 7660, 10003, 42702, 23014.560547, 7175.336914
S, 7670, 18288, 25134, 24145.519531, 717.572693
R, 7670, 10954, 41674, 23133.080078, 7252.890137
S, 7680, 18073, 24894, 24016.640625, 1127.069214
R, 7680, 11989, 46805, 25055.890625, 7069.473145
S, 7690, 18505, 24961, 24166.919922, 813.081482
R, 7690, 12569, 53840, 24006.830078, 7663.698242
S, 7700, 18422, 25150, 24225.019531, 903.971619
R, 7700, 9912, 51961, 23793.560547, 7652.604004
S, 7710, 21991, 25213, 24385.910156, 560.708374
R, 7710, 10348, 44581, 23519.830078, 6878.734375
S, 7720, 22061, 25096, 24348.410156, 484.424255
R, 7720, 12430, 41016, 24171.869141, 6023.700195
S, 7730, 18455, 25184, 24267.640625, 958.174561
